route_id,agency_id,route_short_name,route_long_name,route_type,route_color,route_text_color
"29-742-aus-9","","742","Ringwood Station - Chadstone SC","3","FF8200","FFFFFF"
"29-753-aus-3","","753","Glen Waverley - Bayswater","3","FF8200","FFFFFF"
"29-753-aus-7","","753","Glen Waverley - Bayswater","3","FF8200","FFFFFF"
"29-753-aus-8","","753","Glen Waverley - Bayswater","3","FF8200","FFFFFF"
"29-753-aus-9","","753","Glen Waverley - Bayswater","3","FF8200","FFFFFF"
"29-754-aus-3","","754","Rowville - Glen Waverley","3","FF8200","FFFFFF"
"29-754-aus-7","","754","Rowville - Glen Waverley","3","FF8200","FFFFFF"
"29-754-aus-8","","754","Rowville - Glen Waverley","3","FF8200","FFFFFF"
"29-754-aus-9","","754","Rowville - Glen Waverley","3","FF8200","FFFFFF"
"29-755-aus-10","","755","Bayswater - Knox City SC","3","FF8200","FFFFFF"
"29-755-aus-11","","755","Bayswater - Knox City SC","3","FF8200","FFFFFF"
"29-755-aus-12","","755","Bayswater - Knox City SC","3","FF8200","FFFFFF"
"29-755-aus-13","","755","Bayswater - Knox City SC","3","FF8200","FFFFFF"
"29-755-aus-8","","755","Bayswater - Knox City SC","3","FF8200","FFFFFF"
"29-755-aus-9","","755","Bayswater - Knox City SC","3","FF8200","FFFFFF"
"29-765-aus-3","","765","Mitcham - Box Hill","3","FF8200","FFFFFF"
"29-765-aus-7","","765","Mitcham - Box Hill","3","FF8200","FFFFFF"
"29-765-aus-8","","765","Mitcham - Box Hill","3","FF8200","FFFFFF"
"29-765-aus-9","","765","Mitcham - Box Hill","3","FF8200","FFFFFF"
"32-600-aus-3","","600","St Kilda Station - Southland SC","3","FF8200","FFFFFF"
"32-603-aus-3","","603","Alfred Hospital - Brighton Beach Station","3","FF8200","FFFFFF"
"32-604-aus-3","","604","Alfred Hospital - Gardenvale","3","FF8200","FFFFFF"
"32-922-aus-3","","922","St Kilda Station - Southland SC","3","FF8200","FFFFFF"
"32-923-aus-3","","923","St Kilda Station - Southland SC","3","FF8200","FFFFFF"
"33-200-aus-1","","200","City (Queen St) - Bulleen","3","FF8200","FFFFFF"
"33-207-aus-1","","207","City (Queen St) - Doncaster SC","3","FF8200","FFFFFF"
"33-250-aus-1","","250","City (Queen St) - La Trobe University","3","FF8200","FFFFFF"
"33-251-aus-1","","251","City (Queen St) - Northland SC","3","FF8200","FFFFFF"
"33-350-aus-1","","350","City (Queen St) - La Trobe University","3","FF8200","FFFFFF"
"33-901-aus-1","","901","Melbourne Airport - Frankston","3","FF8200","FFFFFF"
"33-902-aus-1","","902","Airport West - Chelsea","3","FF8200","FFFFFF"
"35-215-aus-2","","215","Highpoint SC - Caroline Springs","3","FF8200","FFFFFF"
"35-216-aus-2","","216","City (Queen St) - Sunshine Station","3","FF8200","FFFFFF"
"35-220-aus-2","","220","Gardenvale - Sunshine","3","FF8200","FFFFFF"
"35-223-aus-2","","223","Highpoint SC - Yarraville","3","FF8200","FFFFFF"
"35-232-aus-2","","232","City (Queen Victoria Market) - Altona North","3","FF8200","FFFFFF"
"35-234-aus-2","","234","City (Queen Victoria Market) - Garden City","3","FF8200","FFFFFF"
"35-235-aus-2","","235","City (Queen Victoria Market) - Fishermans Bend","3","FF8200","FFFFFF"
"35-236-aus-3","","236","City (Queen Victoria Market) - Garden City","3","FF8200","FFFFFF"
"35-237-aus-3","","237","City (Queen Victoria Market) - Fishermans Bend","3","FF8200","FFFFFF"
"35-426-aus-2","","426","Sunshine Station - Caroline Springs","3","FF8200","FFFFFF"
"35-429-aus-2","","429","Sunshine Station","3","FF8200","FFFFFF"
"35-903-aus-2","","903","Altona - Mordialloc","3","FF8200","FFFFFF"
"38-406-aus-3","","406","Footscray - Keilor East","3","FF8200","FFFFFF"
"38-406-aus-4","","406","Footscray - Keilor East","3","FF8200","FFFFFF"
"38-406-aus-5","","406","Footscray - Keilor East","3","FF8200","FFFFFF"
"38-407-aus-2","","407","Highpoint SC - Avondale Heights","3","FF8200","FFFFFF"
"38-407-aus-3","","407","Highpoint SC - Avondale Heights","3","FF8200","FFFFFF"
"38-408-aus-3","","408","St Albans Station - Highpoint SC","3","FF8200","FFFFFF"
"38-408-aus-4","","408","St Albans Station - Highpoint SC","3","FF8200","FFFFFF"
"38-408-aus-5","","408","St Albans Station - Highpoint SC","3","FF8200","FFFFFF"
"38-409-aus-3","","409","Yarraville - Highpoint SC","3","FF8200","FFFFFF"
"38-409-aus-4","","409","Yarraville - Highpoint SC","3","FF8200","FFFFFF"
"38-409-aus-5","","409","Yarraville - Highpoint SC","3","FF8200","FFFFFF"
"38-410-aus-3","","410","Footscray - Sunshine Station","3","FF8200","FFFFFF"
"38-410-aus-4","","410","Footscray - Sunshine Station","3","FF8200","FFFFFF"
"38-410-aus-5","","410","Footscray - Sunshine Station","3","FF8200","FFFFFF"
"38-418-aus-3","","418","St Albans Station - Caroline Springs","3","FF8200","FFFFFF"
"38-418-aus-4","","418","St Albans Station - Caroline Springs","3","FF8200","FFFFFF"
"38-418-aus-5","","418","St Albans Station - Caroline Springs","3","FF8200","FFFFFF"
"38-419-aus-3","","419","St Albans Station - Watergardens Station","3","FF8200","FFFFFF"
"38-419-aus-4","","419","St Albans Station - Watergardens Station","3","FF8200","FFFFFF"
"38-419-aus-5","","419","St Albans Station - Watergardens Station","3","FF8200","FFFFFF"
"38-420-aus-2","","420","Sunshine Station - Watergardens Station","3","FF8200","FFFFFF"
"38-420-aus-3","","420","Sunshine Station - Watergardens Station","3","FF8200","FFFFFF"
"38-421-aus-3","","421","St Albans Station - Watergardens Station","3","FF8200","FFFFFF"
"38-421-aus-4","","421","St Albans Station - Watergardens Station","3","FF8200","FFFFFF"
"38-421-aus-5","","421","St Albans Station - Watergardens Station","3","FF8200","FFFFFF"
"38-423-aus-3","","423","St Albans Station - Brimbank Central SC","3","FF8200","FFFFFF"
"38-423-aus-4","","423","St Albans Station - Brimbank Central SC","3","FF8200","FFFFFF"
"38-423-aus-5","","423","St Albans Station - Brimbank Central SC","3","FF8200","FFFFFF"
"38-424-aus-3","","424","St Albans Station - Brimbank Central SC","3","FF8200","FFFFFF"
"38-424-aus-4","","424","St Albans Station - Brimbank Central SC","3","FF8200","FFFFFF"
"38-424-aus-5","","424","St Albans Station - Brimbank Central SC","3","FF8200","FFFFFF"
"38-425-aus-3","","425","St Albans Station - Watergardens Station","3","FF8200","FFFFFF"
"38-425-aus-4","","425","St Albans Station - Watergardens Station","3","FF8200","FFFFFF"
"38-425-aus-5","","425","St Albans Station - Watergardens Station","3","FF8200","FFFFFF"
"38-461-aus-3","","461","Watergardens Station - Caroline Springs","3","FF8200","FFFFFF"
"38-461-aus-4","","461","Watergardens Station - Caroline Springs","3","FF8200","FFFFFF"
"38-461-aus-5","","461","Watergardens Station - Caroline Springs","3","FF8200","FFFFFF"
"39-508-aus-2","","508","Moonee Ponds - Alphington","3","FF8200","FFFFFF"
"39-508-aus-3","","508","Moonee Ponds - Alphington","3","FF8200","FFFFFF"
"39-508-aus-6","","508","Moonee Ponds - Alphington","3","FF8200","FFFFFF"
"39-508-aus-7","","508","Moonee Ponds - Alphington","3","FF8200","FFFFFF"
"39-508-aus-8","","508","Moonee Ponds - Alphington","3","FF8200","FFFFFF"
"39-513-aus-2","","513","Glenroy - Eltham","3","FF8200","FFFFFF"
"39-513-aus-3","","513","Glenroy - Eltham","3","FF8200","FFFFFF"
"39-513-aus-6","","513","Glenroy - Eltham","3","FF8200","FFFFFF"
"39-513-aus-7","","513","Glenroy - Eltham","3","FF8200","FFFFFF"
"39-513-aus-8","","513","Glenroy - Eltham","3","FF8200","FFFFFF"
"39-514-aus-2","","514","Glenroy - Eltham","3","FF8200","FFFFFF"
"39-514-aus-3","","514","Glenroy - Eltham","3","FF8200","FFFFFF"
"39-514-aus-6","","514","Glenroy - Eltham","3","FF8200","FFFFFF"
"39-514-aus-7","","514","Glenroy - Eltham","3","FF8200","FFFFFF"
"39-514-aus-8","","514","Glenroy - Eltham","3","FF8200","FFFFFF"
"39-546-aus-3","","546","Heidelberg - Melbourne University","3","FF8200","FFFFFF"
"39-546-aus-5","","546","Heidelberg - Melbourne University","3","FF8200","FFFFFF"
"39-546-aus-6","","546","Heidelberg - Melbourne University","3","FF8200","FFFFFF"
"39-552-aus-2","","552","Northcote Plaza - North East Reservoir","3","FF8200","FFFFFF"
"39-552-aus-3","","552","Northcote Plaza - North East Reservoir","3","FF8200","FFFFFF"
"39-552-aus-6","","552","Northcote Plaza - North East Reservoir","3","FF8200","FFFFFF"
"39-552-aus-7","","552","Northcote Plaza - North East Reservoir","3","FF8200","FFFFFF"
"39-552-aus-8","","552","Northcote Plaza - North East Reservoir","3","FF8200","FFFFFF"
"39-553-aus-2","","553","Preston - West Preston","3","FF8200","FFFFFF"
"39-553-aus-3","","553","Preston - West Preston","3","FF8200","FFFFFF"
"39-553-aus-6","","553","Preston - West Preston","3","FF8200","FFFFFF"
"39-553-aus-7","","553","Preston - West Preston","3","FF8200","FFFFFF"
"39-553-aus-8","","553","Preston - West Preston","3","FF8200","FFFFFF"
"39-555-aus-2","","555","Epping Plaza SC - Northland SC","3","FF8200","FFFFFF"
"39-555-aus-3","","555","Epping Plaza SC - Northland SC","3","FF8200","FFFFFF"
"39-555-aus-6","","555","Epping Plaza SC - Northland SC","3","FF8200","FFFFFF"
"39-555-aus-7","","555","Epping Plaza SC - Northland SC","3","FF8200","FFFFFF"
"39-555-aus-8","","555","Epping Plaza SC - Northland SC","3","FF8200","FFFFFF"
"39-556-aus-2","","556","Northland SC - Epping Plaza SC","3","FF8200","FFFFFF"
"39-556-aus-3","","556","Northland SC - Epping Plaza SC","3","FF8200","FFFFFF"
"39-556-aus-6","","556","Northland SC - Epping Plaza SC","3","FF8200","FFFFFF"
"39-556-aus-7","","556","Northland SC - Epping Plaza SC","3","FF8200","FFFFFF"
"39-556-aus-8","","556","Northland SC - Epping Plaza SC","3","FF8200","FFFFFF"
"39-558-aus-2","","558","Reservoir - Reservoir","3","FF8200","FFFFFF"
"39-558-aus-3","","558","Reservoir - Reservoir","3","FF8200","FFFFFF"
"39-558-aus-5","","558","Reservoir - Reservoir","3","FF8200","FFFFFF"
"39-558-aus-6","","558","Reservoir - Reservoir","3","FF8200","FFFFFF"
"39-561-aus-2","","561","Pascoe Vale - Macleod","3","FF8200","FFFFFF"
"39-561-aus-3","","561","Pascoe Vale - Macleod","3","FF8200","FFFFFF"
"39-561-aus-6","","561","Pascoe Vale - Macleod","3","FF8200","FFFFFF"
"39-561-aus-7","","561","Pascoe Vale - Macleod","3","FF8200","FFFFFF"
"39-561-aus-8","","561","Pascoe Vale - Macleod","3","FF8200","FFFFFF"
"39-567-aus-2","","567","Regent - Northcote","3","FF8200","FFFFFF"
"39-567-aus-3","","567","Regent - Northcote","3","FF8200","FFFFFF"
"39-567-aus-6","","567","Regent - Northcote","3","FF8200","FFFFFF"
"39-567-aus-7","","567","Regent - Northcote","3","FF8200","FFFFFF"
"39-567-aus-8","","567","Regent - Northcote","3","FF8200","FFFFFF"
"39-609-aus-3","","609","Fairfield - Kew/Hawthorn","3","FF8200","FFFFFF"
"39-609-aus-5","","609","Fairfield - Kew/Hawthorn","3","FF8200","FFFFFF"
"39-609-aus-6","","609","Fairfield - Kew/Hawthorn","3","FF8200","FFFFFF"
"40-683-aus-13","","683","Chirnside Park SC - Warburton","3","FF8200","FFFFFF"
"40-683-aus-2","","683","Chirnside Park SC - Warburton","3","FF8200","FFFFFF"
"40-683-aus-4","","683","Chirnside Park SC - Warburton","3","FF8200","FFFFFF"
"40-683-aus-5","","683","Chirnside Park SC - Warburton","3","FF8200","FFFFFF"
"40-683-aus-6","","683","Chirnside Park SC - Warburton","3","FF8200","FFFFFF"
"40-683-aus-7","","683","Chirnside Park SC - Warburton","3","FF8200","FFFFFF"
"40-683-aus-8","","683","Chirnside Park SC - Warburton","3","FF8200","FFFFFF"
"41-627-aus-3","","627","Southland SC - Waverley Gardens SC","3","FF8200","FFFFFF"
"41-627-aus-4","","627","Southland SC - Waverley Gardens SC","3","FF8200","FFFFFF"
"41-627-aus-5","","627","Southland SC - Waverley Gardens SC","3","FF8200","FFFFFF"
"41-627-aus-6","","627","Southland SC - Waverley Gardens SC","3","FF8200","FFFFFF"
"41-627-aus-7","","627","Southland SC - Waverley Gardens SC","3","FF8200","FFFFFF"
"41-631-aus-3","","631","Southland SC - Waverley Gardens SC","3","FF8200","FFFFFF"
"41-631-aus-4","","631","Southland SC - Waverley Gardens SC","3","FF8200","FFFFFF"
"41-631-aus-5","","631","Southland SC - Waverley Gardens SC","3","FF8200","FFFFFF"
"41-631-aus-6","","631","Southland SC - Waverley Gardens SC","3","FF8200","FFFFFF"
"41-631-aus-7","","631","Southland SC - Waverley Gardens SC","3","FF8200","FFFFFF"
"41-705-aus-2","","705","Mordialloc - Springvale","3","FF8200","FFFFFF"
"41-705-aus-3","","705","Mordialloc - Springvale","3","FF8200","FFFFFF"
"41-705-aus-4","","705","Mordialloc - Springvale","3","FF8200","FFFFFF"
"41-708-aus-3","","708","Hampton - Carrum","3","FF8200","FFFFFF"
"41-708-aus-4","","708","Hampton - Carrum","3","FF8200","FFFFFF"
"41-708-aus-5","","708","Hampton - Carrum","3","FF8200","FFFFFF"
"41-708-aus-6","","708","Hampton - Carrum","3","FF8200","FFFFFF"
"41-708-aus-7","","708","Hampton - Carrum","3","FF8200","FFFFFF"
"41-709-aus-3","","709","Mordialloc - Waterways","3","FF8200","FFFFFF"
"41-709-aus-4","","709","Mordialloc - Waterways","3","FF8200","FFFFFF"
"41-709-aus-5","","709","Mordialloc - Waterways","3","FF8200","FFFFFF"
"41-709-aus-6","","709","Mordialloc - Waterways","3","FF8200","FFFFFF"
"41-709-aus-7","","709","Mordialloc - Waterways","3","FF8200","FFFFFF"
"41-800-aus-3","","800","Dandenong - Chadstone SC","3","FF8200","FFFFFF"
"41-800-aus-4","","800","Dandenong - Chadstone SC","3","FF8200","FFFFFF"
"41-800-aus-5","","800","Dandenong - Chadstone SC","3","FF8200","FFFFFF"
"41-800-aus-6","","800","Dandenong - Chadstone SC","3","FF8200","FFFFFF"
"41-800-aus-7","","800","Dandenong - Chadstone SC","3","FF8200","FFFFFF"
"41-802-aus-2","","802","Dandenong - Chadstone SC","3","FF8200","FFFFFF"
"41-802-aus-3","","802","Dandenong - Chadstone SC","3","FF8200","FFFFFF"
"41-802-aus-4","","802","Dandenong - Chadstone SC","3","FF8200","FFFFFF"
"41-804-aus-3","","804","Dandenong - Chadstone SC","3","FF8200","FFFFFF"
"41-804-aus-4","","804","Dandenong - Chadstone SC","3","FF8200","FFFFFF"
"41-804-aus-5","","804","Dandenong - Chadstone SC","3","FF8200","FFFFFF"
"41-804-aus-6","","804","Dandenong - Chadstone SC","3","FF8200","FFFFFF"
"41-804-aus-7","","804","Dandenong - Chadstone SC","3","FF8200","FFFFFF"
"41-811-aus-3","","811","Dandenong - Brighton","3","FF8200","FFFFFF"
"41-811-aus-4","","811","Dandenong - Brighton","3","FF8200","FFFFFF"
"41-811-aus-5","","811","Dandenong - Brighton","3","FF8200","FFFFFF"
"41-811-aus-6","","811","Dandenong - Brighton","3","FF8200","FFFFFF"
"41-811-aus-7","","811","Dandenong - Brighton","3","FF8200","FFFFFF"
"41-812-aus-3","","812","Dandenong - Brighton","3","FF8200","FFFFFF"
"41-812-aus-4","","812","Dandenong - Brighton","3","FF8200","FFFFFF"
"41-812-aus-5","","812","Dandenong - Brighton","3","FF8200","FFFFFF"
"41-812-aus-6","","812","Dandenong - Brighton","3","FF8200","FFFFFF"
"41-812-aus-7","","812","Dandenong - Brighton","3","FF8200","FFFFFF"
"41-813-aus-3","","813","Dandenong - Waverley Gardens SC","3","FF8200","FFFFFF"
"41-813-aus-4","","813","Dandenong - Waverley Gardens SC","3","FF8200","FFFFFF"
"41-813-aus-5","","813","Dandenong - Waverley Gardens SC","3","FF8200","FFFFFF"
"41-813-aus-6","","813","Dandenong - Waverley Gardens SC","3","FF8200","FFFFFF"
"41-813-aus-7","","813","Dandenong - Waverley Gardens SC","3","FF8200","FFFFFF"
"41-814-aus-3","","814","Dandenong - Springvale South","3","FF8200","FFFFFF"
"41-814-aus-4","","814","Dandenong - Springvale South","3","FF8200","FFFFFF"
"41-814-aus-5","","814","Dandenong - Springvale South","3","FF8200","FFFFFF"
"41-814-aus-6","","814","Dandenong - Springvale South","3","FF8200","FFFFFF"
"41-814-aus-7","","814","Dandenong - Springvale South","3","FF8200","FFFFFF"
"41-816-aus-3","","816","Keysborough South - Noble Park Station","3","FF8200","FFFFFF"
"41-816-aus-4","","816","Keysborough South - Noble Park Station","3","FF8200","FFFFFF"
"41-816-aus-5","","816","Keysborough South - Noble Park Station","3","FF8200","FFFFFF"
"41-816-aus-6","","816","Keysborough South - Noble Park Station","3","FF8200","FFFFFF"
"41-816-aus-7","","816","Keysborough South - Noble Park Station","3","FF8200","FFFFFF"
"41-821-aus-2","","821","Southland SC - Clayton","3","FF8200","FFFFFF"
"41-821-aus-3","","821","Southland SC - Clayton","3","FF8200","FFFFFF"
"41-821-aus-4","","821","Southland SC - Clayton","3","FF8200","FFFFFF"
"41-822-aus-2","","822","Chadstone SC - Sandringham","3","FF8200","FFFFFF"
"41-822-aus-3","","822","Chadstone SC - Sandringham","3","FF8200","FFFFFF"
"41-822-aus-4","","822","Chadstone SC - Sandringham","3","FF8200","FFFFFF"
"41-824-aus-3","","824","Moorabbin - Keysborough","3","FF8200","FFFFFF"
"41-824-aus-4","","824","Moorabbin - Keysborough","3","FF8200","FFFFFF"
"41-824-aus-5","","824","Moorabbin - Keysborough","3","FF8200","FFFFFF"
"41-824-aus-6","","824","Moorabbin - Keysborough","3","FF8200","FFFFFF"
"41-824-aus-7","","824","Moorabbin - Keysborough","3","FF8200","FFFFFF"
"41-825-aus-3","","825","Moorabbin - Southland SC","3","FF8200","FFFFFF"
"41-825-aus-4","","825","Moorabbin - Southland SC","3","FF8200","FFFFFF"
"41-825-aus-5","","825","Moorabbin - Southland SC","3","FF8200","FFFFFF"
"41-825-aus-6","","825","Moorabbin - Southland SC","3","FF8200","FFFFFF"
"41-825-aus-7","","825","Moorabbin - Southland SC","3","FF8200","FFFFFF"
"41-828-aus-3","","828","Hampton - Berwick","3","FF8200","FFFFFF"
"41-828-aus-4","","828","Hampton - Berwick","3","FF8200","FFFFFF"
"41-828-aus-5","","828","Hampton - Berwick","3","FF8200","FFFFFF"
"41-828-aus-6","","828","Hampton - Berwick","3","FF8200","FFFFFF"
"41-828-aus-7","","828","Hampton - Berwick","3","FF8200","FFFFFF"
"41-843-aus-3","","843","Dandenong Station - Endeavour Hills","3","FF8200","FFFFFF"
"41-843-aus-4","","843","Dandenong Station - Endeavour Hills","3","FF8200","FFFFFF"
"41-843-aus-5","","843","Dandenong Station - Endeavour Hills","3","FF8200","FFFFFF"
"41-843-aus-6","","843","Dandenong Station - Endeavour Hills","3","FF8200","FFFFFF"
"41-843-aus-7","","843","Dandenong Station - Endeavour Hills","3","FF8200","FFFFFF"
"41-844-aus-3","","844","Dandenong - Doveton","3","FF8200","FFFFFF"
"41-844-aus-4","","844","Dandenong - Doveton","3","FF8200","FFFFFF"
"41-844-aus-5","","844","Dandenong - Doveton","3","FF8200","FFFFFF"
"41-844-aus-6","","844","Dandenong - Doveton","3","FF8200","FFFFFF"
"41-844-aus-7","","844","Dandenong - Doveton","3","FF8200","FFFFFF"
"41-845-aus-3","","845","Dandenong - Endeavour Hills","3","FF8200","FFFFFF"
"41-845-aus-4","","845","Dandenong - Endeavour Hills","3","FF8200","FFFFFF"
"41-845-aus-5","","845","Dandenong - Endeavour Hills","3","FF8200","FFFFFF"
"41-845-aus-6","","845","Dandenong - Endeavour Hills","3","FF8200","FFFFFF"
"41-845-aus-7","","845","Dandenong - Endeavour Hills","3","FF8200","FFFFFF"
"41-848-aus-3","","848","Dandenong - Brandon Park SC","3","FF8200","FFFFFF"
"41-848-aus-4","","848","Dandenong - Brandon Park SC","3","FF8200","FFFFFF"
"41-848-aus-5","","848","Dandenong - Brandon Park SC","3","FF8200","FFFFFF"
"41-848-aus-6","","848","Dandenong - Brandon Park SC","3","FF8200","FFFFFF"
"41-848-aus-7","","848","Dandenong - Brandon Park SC","3","FF8200","FFFFFF"
"41-850-aus-3","","850","Dandenong - Glen Waverley","3","FF8200","FFFFFF"
"41-850-aus-4","","850","Dandenong - Glen Waverley","3","FF8200","FFFFFF"
"41-850-aus-5","","850","Dandenong - Glen Waverley","3","FF8200","FFFFFF"
"41-850-aus-6","","850","Dandenong - Glen Waverley","3","FF8200","FFFFFF"
"41-850-aus-7","","850","Dandenong - Glen Waverley","3","FF8200","FFFFFF"
"41-857-aus-3","","857","Dandenong - Chelsea","3","FF8200","FFFFFF"
"41-857-aus-4","","857","Dandenong - Chelsea","3","FF8200","FFFFFF"
"41-857-aus-5","","857","Dandenong - Chelsea","3","FF8200","FFFFFF"
"41-857-aus-6","","857","Dandenong - Chelsea","3","FF8200","FFFFFF"
"41-857-aus-7","","857","Dandenong - Chelsea","3","FF8200","FFFFFF"
"41-858-aus-3","","858","Edithvale - Aspendale Gardens","3","FF8200","FFFFFF"
"41-858-aus-4","","858","Edithvale - Aspendale Gardens","3","FF8200","FFFFFF"
"41-858-aus-5","","858","Edithvale - Aspendale Gardens","3","FF8200","FFFFFF"
"41-858-aus-6","","858","Edithvale - Aspendale Gardens","3","FF8200","FFFFFF"
"41-858-aus-7","","858","Edithvale - Aspendale Gardens","3","FF8200","FFFFFF"
"41-861-aus-3","","861","Dandenong - Endeavour Hills","3","FF8200","FFFFFF"
"41-861-aus-4","","861","Dandenong - Endeavour Hills","3","FF8200","FFFFFF"
"41-861-aus-5","","861","Dandenong - Endeavour Hills","3","FF8200","FFFFFF"
"41-861-aus-6","","861","Dandenong - Endeavour Hills","3","FF8200","FFFFFF"
"41-861-aus-7","","861","Dandenong - Endeavour Hills","3","FF8200","FFFFFF"
"41-862-aus-3","","862","Dandenong - Chadstone SC","3","FF8200","FFFFFF"
"41-862-aus-4","","862","Dandenong - Chadstone SC","3","FF8200","FFFFFF"
"41-862-aus-5","","862","Dandenong - Chadstone SC","3","FF8200","FFFFFF"
"41-862-aus-6","","862","Dandenong - Chadstone SC","3","FF8200","FFFFFF"
"41-862-aus-7","","862","Dandenong - Chadstone SC","3","FF8200","FFFFFF"
"41-863-aus-3","","863","Endeavour Hills SC - Hampton Park SC","3","FF8200","FFFFFF"
"41-863-aus-4","","863","Endeavour Hills SC - Hampton Park SC","3","FF8200","FFFFFF"
"41-863-aus-5","","863","Endeavour Hills SC - Hampton Park SC","3","FF8200","FFFFFF"
"41-863-aus-6","","863","Endeavour Hills SC - Hampton Park SC","3","FF8200","FFFFFF"
"41-863-aus-7","","863","Endeavour Hills SC - Hampton Park SC","3","FF8200","FFFFFF"
"41-885-aus-3","","885","Glen Waverley - Springvale","3","FF8200","FFFFFF"
"41-885-aus-4","","885","Glen Waverley - Springvale","3","FF8200","FFFFFF"
"41-885-aus-5","","885","Glen Waverley - Springvale","3","FF8200","FFFFFF"
"41-885-aus-6","","885","Glen Waverley - Springvale","3","FF8200","FFFFFF"
"41-885-aus-7","","885","Glen Waverley - Springvale","3","FF8200","FFFFFF"
"41-900-aus-3","","900","Caulfield - Stud Park SC","3","FF8200","FFFFFF"
"41-900-aus-4","","900","Caulfield - Stud Park SC","3","FF8200","FFFFFF"
"41-900-aus-5","","900","Caulfield - Stud Park SC","3","FF8200","FFFFFF"
"41-900-aus-6","","900","Caulfield - Stud Park SC","3","FF8200","FFFFFF"
"41-900-aus-7","","900","Caulfield - Stud Park SC","3","FF8200","FFFFFF"
"41-978-aus-2","","978","Clayton Station - Dandenong Station","3","FF8200","FFFFFF"
"41-978-aus-3","","978","Clayton Station - Dandenong Station","3","FF8200","FFFFFF"
"41-978-aus-4","","978","Clayton Station - Dandenong Station","3","FF8200","FFFFFF"
"41-979-aus-2","","979","Clayton Station - Dandenong Station","3","FF8200","FFFFFF"
"41-979-aus-3","","979","Clayton Station - Dandenong Station","3","FF8200","FFFFFF"
"41-979-aus-4","","979","Clayton Station - Dandenong Station","3","FF8200","FFFFFF"
"41-981-aus-2","","981","Dandenong Station - Cranbourne Park","3","FF8200","FFFFFF"
"41-981-aus-3","","981","Dandenong Station - Cranbourne Park","3","FF8200","FFFFFF"
"41-981-aus-4","","981","Dandenong Station - Cranbourne Park","3","FF8200","FFFFFF"
"41-982-aus-2","","982","Dandenong Station - Cranbourne Park","3","FF8200","FFFFFF"
"41-982-aus-3","","982","Dandenong Station - Cranbourne Park","3","FF8200","FFFFFF"
"41-982-aus-4","","982","Dandenong Station - Cranbourne Park","3","FF8200","FFFFFF"
"42-356-aus-4","","356","Epping Station - Wollert East","3","FF8200","FFFFFF"
"42-356-aus-5","","356","Epping Station - Wollert East","3","FF8200","FFFFFF"
"42-356-aus-6","","356","Epping Station - Wollert East","3","FF8200","FFFFFF"
"42-356-aus-7","","356","Epping Station - Wollert East","3","FF8200","FFFFFF"
"42-356-aus-8","","356","Epping Station - Wollert East","3","FF8200","FFFFFF"
"42-357-aus-4","","357","Thomastown Station - Wollert West","3","FF8200","FFFFFF"
"42-357-aus-5","","357","Thomastown Station - Wollert West","3","FF8200","FFFFFF"
"42-357-aus-6","","357","Thomastown Station - Wollert West","3","FF8200","FFFFFF"
"42-357-aus-7","","357","Thomastown Station - Wollert West","3","FF8200","FFFFFF"
"42-357-aus-8","","357","Thomastown Station - Wollert West","3","FF8200","FFFFFF"
"42-358-aus-4","","358","Epping Station - Wollert","3","FF8200","FFFFFF"
"42-358-aus-5","","358","Epping Station - Wollert","3","FF8200","FFFFFF"
"42-358-aus-6","","358","Epping Station - Wollert","3","FF8200","FFFFFF"
"42-358-aus-7","","358","Epping Station - Wollert","3","FF8200","FFFFFF"
"42-358-aus-8","","358","Epping Station - Wollert","3","FF8200","FFFFFF"
"42-381-aus-4","","381","Mernda Station - Diamond Creek Station","3","FF8200","FFFFFF"
"42-381-aus-5","","381","Mernda Station - Diamond Creek Station","3","FF8200","FFFFFF"
"42-381-aus-6","","381","Mernda Station - Diamond Creek Station","3","FF8200","FFFFFF"
"42-381-aus-7","","381","Mernda Station - Diamond Creek Station","3","FF8200","FFFFFF"
"42-381-aus-8","","381","Mernda Station - Diamond Creek Station","3","FF8200","FFFFFF"
"42-382-aus-4","","382","Northland SC - Whittlesea","3","FF8200","FFFFFF"
"42-382-aus-5","","382","Northland SC - Whittlesea","3","FF8200","FFFFFF"
"42-382-aus-6","","382","Northland SC - Whittlesea","3","FF8200","FFFFFF"
"42-382-aus-7","","382","Northland SC - Whittlesea","3","FF8200","FFFFFF"
"42-382-aus-8","","382","Northland SC - Whittlesea","3","FF8200","FFFFFF"
"42-383-aus-4","","383","University Hill - Palisades","3","FF8200","FFFFFF"
"42-383-aus-5","","383","University Hill - Palisades","3","FF8200","FFFFFF"
"42-383-aus-6","","383","University Hill - Palisades","3","FF8200","FFFFFF"
"42-383-aus-7","","383","University Hill - Palisades","3","FF8200","FFFFFF"
"42-383-aus-8","","383","University Hill - Palisades","3","FF8200","FFFFFF"
"42-384-aus-4","","384","Whittlesea - Kinglake","3","FF8200","FFFFFF"
"42-384-aus-5","","384","Whittlesea - Kinglake","3","FF8200","FFFFFF"
"42-384-aus-6","","384","Whittlesea - Kinglake","3","FF8200","FFFFFF"
"42-384-aus-7","","384","Whittlesea - Kinglake","3","FF8200","FFFFFF"
"42-384-aus-8","","384","Whittlesea - Kinglake","3","FF8200","FFFFFF"
"42-385-aus-4","","385","Greensborough - Mernda Station/Whittlesea","3","FF8200","FFFFFF"
